Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR15500994,2022-09-01 00:04:20,2021-08-17 12:36:35,215093,96575761,215093,448,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15500/SRR15500994/SRR15500994.lite.1,SRX11800382,M64_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802906,SAMN20836172,simple,410658,soil metagenome,M64a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,6F9B0B8B2CFDC87896E9ADC033ECBDAD,7549676015EAE7B4C588D8AD29950540
SRR15500993,2022-09-01 00:04:20,2021-08-17 12:36:17,207066,92971333,207066,448,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15500/SRR15500993/SRR15500993.lite.1,SRX11800383,M69_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802907,SAMN20836173,simple,410658,soil metagenome,M69a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,E0417958746BF406826EDA080E09D058,92EA38AF72E6006AE1B6704CF7671755
SRR15500998,2022-09-01 00:04:20,2021-08-17 12:36:28,186998,83961196,186998,448,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15500/SRR15500998/SRR15500998.lite.1,SRX11800378,M6_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802903,SAMN20836142,simple,410658,soil metagenome,M6a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,227AA6FC807C1D721F3E45918575AAA8,D21E18729ECCAD0D9C53ABBFB87902D6
SRR15500992,2022-09-01 00:04:20,2021-08-17 12:36:14,159755,71729320,159755,448,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15500/SRR15500992/SRR15500992.lite.1,SRX11800384,R1_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802908,SAMN20836174,simple,410658,soil metagenome,R1a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,D0EBD776127D4BE3B9CC82C1CEB6172F,A9DAAB02BF3AAD358C3692A4B67A4D3D
SRR15501023,2022-09-01 00:04:20,2021-08-17 12:36:48,152940,68210703,152940,445,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501023/SRR15501023.lite.1,SRX11800353,R28_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802878,SAMN20836266,simple,410658,soil metagenome,R28b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,F0F4DEA81C0526460057772080C10356,130EBED686FABDFE8D4CA7E61FF6152F
SRR15501022,2022-09-01 00:04:20,2021-08-17 12:36:42,192619,85907295,192619,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501022/SRR15501022.lite.1,SRX11800354,R29_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802879,SAMN20836267,simple,410658,soil metagenome,R29b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,33A0CB9FDB73D375390537BD737EABAC,DC104856B486DCBE64E4FE746E228CD8
SRR15500991,2022-09-01 00:04:20,2021-08-17 12:36:17,135262,60732204,135262,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15500/SRR15500991/SRR15500991.lite.1,SRX11800385,R2_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802910,SAMN20836175,simple,410658,soil metagenome,R2a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,81029EE56524EA5AF362A06C15587733,DF803BFADEE706C3C63C6F68C1C7B1DB
SRR15501021,2022-09-01 00:04:20,2021-08-17 12:37:18,200908,89604369,200908,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501021/SRR15501021.lite.1,SRX11800355,R30_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802880,SAMN20836268,simple,410658,soil metagenome,R30b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,9CC8B0D5AB6E8DA4180360F0DB6E83C7,77DC6FC0AFA75C6DD68B13E7D2D1230C
SRR15501019,2022-09-01 00:04:20,2021-08-17 12:36:49,196430,87607050,196430,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501019/SRR15501019.lite.1,SRX11800357,R31_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802881,SAMN20836269,simple,410658,soil metagenome,R31b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,F6605BDD230F85B8D1CF0121F39C6235,57E3D0FB9FBE2A0FCA3B108CB512D203
SRR15501018,2022-09-01 00:04:20,2021-08-17 12:36:51,200539,89439390,200539,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501018/SRR15501018.lite.1,SRX11800358,R32_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802883,SAMN20836270,simple,410658,soil metagenome,R32b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,58EBAD4F5A1191521E1DA6FE3AFC8893,1840FFB8EAAE213FD3EE45484024B678
SRR15501017,2022-09-01 00:04:20,2021-08-17 12:36:36,126573,56451105,126573,445,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501017/SRR15501017.lite.1,SRX11800359,R33_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802884,SAMN20836271,simple,410658,soil metagenome,R33b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,1D707224C2101488CFC04734A46B75C5,4BD4D9171165963E233EBB76860EF78B
SRR15501016,2022-09-01 00:04:20,2021-08-17 12:36:41,215002,95889952,215002,445,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501016/SRR15501016.lite.1,SRX11800360,R34_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802885,SAMN20836272,simple,410658,soil metagenome,R34b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,DAD3D047F57CE1A20E0A385C0FF6E012,C2C8728EDA1A972FF7E4B50AF98B3FC0
SRR15500990,2022-09-01 00:04:20,2021-08-17 12:36:22,217326,97578640,217326,448,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15500/SRR15500990/SRR15500990.lite.1,SRX11800386,R3_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802911,SAMN20836176,simple,410658,soil metagenome,R3a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,38403A5C667321BC067FF25C25F16194,029D8904595F471E13734D0C4719509E
SRR15500989,2022-09-01 00:04:20,2021-08-17 12:36:12,189731,85188492,189731,448,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15500/SRR15500989/SRR15500989.lite.1,SRX11800387,R4_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802912,SAMN20836177,simple,410658,soil metagenome,R4a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,F1BCB3BF66078F761AB0BCB962AD6805,6A0BF679852A6FA6FB69FABACEB712B0
SRR15500988,2022-09-01 00:04:20,2021-08-17 12:36:04,196427,88194899,196427,448,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15500/SRR15500988/SRR15500988.lite.1,SRX11800388,R6_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802913,SAMN20836178,simple,410658,soil metagenome,R6a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,F0B7E218421849DA30F9B323F1B68834,5353B257D0EA802E0E6619EB8A5777C9
SRR15501059,2022-09-01 00:04:19,2021-08-17 12:37:24,209440,94037179,209440,448,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501059/SRR15501059.lite.1,SRX11800317,M16_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802842,SAMN20836149,simple,410658,soil metagenome,M16a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,548E7C863F06ABABC08EEB47D130B37D,7E387E7A5154A97FB5415BDA9B5CEBE4
SRR15501048,2022-09-01 00:04:19,2021-08-17 12:37:17,207185,93024388,207185,448,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501048/SRR15501048.lite.1,SRX11800328,M17_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802853,SAMN20836150,simple,410658,soil metagenome,M17a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,AB817499D8C68B98CD44EDC48B475D98,8943FE7121D9D6444A945F5C4FF32FF5
SRR15501037,2022-09-01 00:04:19,2021-08-17 12:37:27,180485,81036707,180485,448,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501037/SRR15501037.lite.1,SRX11800339,M18_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802864,SAMN20836151,simple,410658,soil metagenome,M18a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,B6D3305E65FD3DAF7C8D4A2E6DDF7F74,0F14B4F19F3E76FB93FD200896BD592C
SRR15501061,2022-09-01 00:04:19,2021-08-17 12:37:23,175626,78855171,175626,448,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501061/SRR15501061.lite.1,SRX11800315,M1_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802840,SAMN20836139,simple,410658,soil metagenome,M1a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,07A6573D9567F48B971AE9DD4A8D3A40,00BCF6FD934F9F80C3D6F5D0E8B4C390
SRR15501060,2022-09-01 00:04:19,2021-08-17 12:37:22,171887,77176533,171887,448,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501060/SRR15501060.lite.1,SRX11800316,M2_16S,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802841,SAMN20836140,simple,410658,soil metagenome,M2a,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,1507B42E5DEBF3EECA84444ED94A9F8D,9E5F51F3DC2A32B6E4F3F2BADD6B73B0
SRR15501029,2022-09-01 00:04:19,2021-08-17 12:36:44,188416,84032673,188416,445,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501029/SRR15501029.lite.1,SRX11800347,M43_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802872,SAMN20836233,simple,410658,soil metagenome,M43b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,F2BC966585641521FCCA8C784B2BDC2A,A8F5BE7D7E18818527054476FFE803F7
SRR15501028,2022-09-01 00:04:19,2021-08-17 12:37:12,194849,86901554,194849,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501028/SRR15501028.lite.1,SRX11800348,M44_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802874,SAMN20836234,simple,410658,soil metagenome,M44b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,C9D5BC0C26E63FFC9375C5B83A0D41F4,26D47E21F17E61BB3444584E16326A4B
SRR15501058,2022-09-01 00:04:19,2021-08-17 12:37:27,211624,94383454,211624,445,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501058/SRR15501058.lite.1,SRX11800318,M64_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802843,SAMN20836239,simple,410658,soil metagenome,M64b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,958FCBCA415BDDC8E51C56436F2DAB6F,18532C0733AF004B9A768E74ED836D72
SRR15501057,2022-09-01 00:04:19,2021-08-17 12:37:22,200057,89224496,200057,445,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501057/SRR15501057.lite.1,SRX11800319,M69_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802844,SAMN20836240,simple,410658,soil metagenome,M69b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,9A87995E1D4AAC5F10F363D6A0E513D9,09AEC0AF51043F9D40E1DD261FBFF1AB
SRR15501047,2022-09-01 00:04:19,2021-08-17 12:37:16,189195,84380554,189195,445,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501047/SRR15501047.lite.1,SRX11800329,R10_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802856,SAMN20836249,simple,410658,soil metagenome,R10b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,97D11E001D6BAAAE53D47A002C1AE5E4,35380513B1ED4B55BBC0B35A280ECEFF
SRR15501046,2022-09-01 00:04:19,2021-08-17 12:37:25,198052,88330573,198052,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501046/SRR15501046.lite.1,SRX11800330,R11_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802854,SAMN20836250,simple,410658,soil metagenome,R11b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,DF11B56885D290402D8237513D19FD47,7A91AACD2ED58284185A18778463AB57
SRR15501045,2022-09-01 00:04:19,2021-08-17 12:37:17,194035,86539071,194035,445,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501045/SRR15501045.lite.1,SRX11800331,R12_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802855,SAMN20836251,simple,410658,soil metagenome,R12b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,7BD291732344006982E2DF8F5D0D1B42,CEB6206042FD7D12B0F55A41FE0B8749
SRR15501044,2022-09-01 00:04:19,2021-08-17 12:37:18,207573,92576925,207573,445,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501044/SRR15501044.lite.1,SRX11800332,R13_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802857,SAMN20836252,simple,410658,soil metagenome,R13b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,D37FA7633486E9E34A1BAAFB67635F80,200B4A1E7B036B4D0DFC4AA707585C72
SRR15501043,2022-09-01 00:04:19,2021-08-17 12:37:28,145259,64784821,145259,445,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501043/SRR15501043.lite.1,SRX11800333,R14_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802858,SAMN20836253,simple,410658,soil metagenome,R14b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,487188A33E7DB113F56AC25E258B5493,E60270ECE59A0EDF5225DC48ED5FC8AD
SRR15501042,2022-09-01 00:04:19,2021-08-17 12:37:13,136500,60878577,136500,445,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501042/SRR15501042.lite.1,SRX11800334,R15_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802859,SAMN20836254,simple,410658,soil metagenome,R15b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,EAEEF433BC3B6590F6F8D54BC3A1C74B,F424A0048E6194618EACA168B0CE49A0
SRR15501041,2022-09-01 00:04:19,2021-08-17 12:37:16,185040,82527176,185040,445,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501041/SRR15501041.lite.1,SRX11800335,R16_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802860,SAMN20836255,simple,410658,soil metagenome,R16b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,04D4EF3D7C1F32661CB845476FD0D8C6,5D598E8000ADECD05236C2964EFCE74A
SRR15501040,2022-09-01 00:04:19,2021-08-17 12:37:16,189776,84639596,189776,445,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501040/SRR15501040.lite.1,SRX11800336,R17_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802861,SAMN20836256,simple,410658,soil metagenome,R17b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,22E78735408666FA28F279BF6C28FF7E,01F070BEF7C16786885900C330EEBC44
SRR15501039,2022-09-01 00:04:19,2021-08-17 12:37:15,198568,88560707,198568,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501039/SRR15501039.lite.1,SRX11800337,R19_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802862,SAMN20836257,simple,410658,soil metagenome,R19b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,83434F762F3626F1115890AF3C21F1D2,CEEB8382B227CA6E9105E67067591DF7
SRR15501056,2022-09-01 00:04:19,2021-08-17 12:37:25,189893,84691036,189893,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501056/SRR15501056.lite.1,SRX11800320,R1_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802845,SAMN20836241,simple,410658,soil metagenome,R1b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,83E6D5F9F7EF85927E105ACCEB3BC76D,736370415114A72DD4E9D912555269A1
SRR15501038,2022-09-01 00:04:19,2021-08-17 12:37:18,198597,88573444,198597,445,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15501/SRR15501038/SRR15501038.lite.1,SRX11800338,R20_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802863,SAMN20836258,simple,410658,soil metagenome,R20b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,7CE7DEA770B687C585C884925DB6F799,8A76C393E007E305D6B3C5707401778A
SRR15501036,2022-09-01 00:04:19,2021-08-17 12:37:18,205176,91507705,205176,445,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501036/SRR15501036.lite.1,SRX11800340,R21_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802865,SAMN20836259,simple,410658,soil metagenome,R21b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,0492C7567FB85F724063B75E77AD06F2,57D7C1C08CB441FCF652E1FB90E0AB90
SRR15501035,2022-09-01 00:04:19,2021-08-17 12:37:19,192540,85871948,192540,445,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501035/SRR15501035.lite.1,SRX11800341,R22_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802866,SAMN20836260,simple,410658,soil metagenome,R22b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,DF9A9A142896F1810887EC5C5F2CDCE2,FB14E9E9BDBDCC08F99251E0CA2537D1
SRR15501034,2022-09-01 00:04:19,2021-08-17 12:37:18,206684,92180527,206684,445,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15501/SRR15501034/SRR15501034.lite.1,SRX11800342,R23_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802867,SAMN20836261,simple,410658,soil metagenome,R23b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,E06ABB3D85CDB924749192C00A54472A,E847D458716784AAC75DC15713C923C4
SRR15501033,2022-09-01 00:04:19,2021-08-17 12:37:29,213194,95083771,213194,445,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501033/SRR15501033.lite.1,SRX11800343,R24_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802868,SAMN20836262,simple,410658,soil metagenome,R24b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,0A8EDBE161C809C31411BD89B81B5FC9,6E9702EB4B0B3A83D58902C986E13BDC
SRR15501032,2022-09-01 00:04:19,2021-08-17 12:36:48,182500,81394448,182500,445,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501032/SRR15501032.lite.1,SRX11800344,R25_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802869,SAMN20836263,simple,410658,soil metagenome,R25b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,5FC3BDDD652FFC5F27A37BFE006FF220,55E8141F7072696AF49615C7A6F38931
SRR15501031,2022-09-01 00:04:19,2021-08-17 12:36:44,180214,80374864,180214,445,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501031/SRR15501031.lite.1,SRX11800345,R26_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802870,SAMN20836264,simple,410658,soil metagenome,R26b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,D272A8594025FBF96AA90C37B7DC5DAE,122ECA3631F9275B4A6402C79A372986
SRR15501030,2022-09-01 00:04:19,2021-08-17 12:37:14,175521,78281382,175521,445,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR015/15501/SRR15501030/SRR15501030.lite.1,SRX11800346,R27_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802871,SAMN20836265,simple,410658,soil metagenome,R27b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,A053F6C636D43CB8448769DE0B6237C5,DFD45FB8BBFCE8C2CCFBB97C3C3ED4BC
SRR15501055,2022-09-01 00:04:19,2021-08-17 12:37:23,215274,96011073,215274,445,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR015/15501/SRR15501055/SRR15501055.lite.1,SRX11800321,R2_ITS,AMPLICON,unspecified,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP332886,PRJNA755178,,755178,SRS9802846,SAMN20836242,simple,410658,soil metagenome,R2b,,,,,,,no,,,,,MARS WRIGLEY,SRA1279492,,public,3478DC2271A5974858C9A54443CAE333,3E85FD83DED56381FB6DFD3BABCC9EED
